post_id,image_url,caption,label,misinformation_type,named_entities,categories,posted_date,language,article_url,article_title
NFC_ranbir-kapoors-video,https://nepalfactcheck.org/wp-content/uploads/2026/02/FACT_CHECK-DESIGN-1-4-300x169.png,"बलेन शाहको दावीलाई समर्थन गर्दै रणबीर कपुर सत्य होइन: भिजुअल वास्तविक, अडियो नक्कली",1,Fabricated,"Ranbir Kapoor, Balendra Shah, Balen, Fake Audio, Bollywood","Entertainment, Politics, Election",18/03/2026,ne,https://nepalfactcheck.org/2026/02/ranbir-kapoors-video/,"रणवीर कपुरले बालेन शाहको समर्थन गरेको दावी सही होइन : दृश्य वास्तविक, अडिओ नक्कली"
NFC_ranbir-kapoors-video,https://nepalfactcheck.org/wp-content/uploads/2026/02/FACT_CHECK-DESIGN-1-4-300x169.png,बलिउड अभिनेता रणवीर कपुरले बलेन शाहलाई समर्थन गरेको दाबी गरेको एउटा भिडियो नक्कली अडियोको साथ डब गरिएको थियो। दृश्यहरू वास्तविक छन् तर अडियो बनावटी छन्।,0,Pristine,"Ranbir Kapoor, Balendra Shah, Balen, Fake Audio, Bollywood","Entertainment, Politics, Election",18/03/2026,ne,https://nepalfactcheck.org/2026/02/ranbir-kapoors-video/,"रणवीर कपुरले बालेन शाहको समर्थन गरेको दावी सही होइन : दृश्य वास्तविक, अडिओ नक्कली"
NFC_balen-ai-viral-photo,https://nepalfactcheck.org/wp-content/uploads/2026/02/Balen-Shah_FACT_CHECK-DESIGN-300x169.png,बालेनको रक्सी पिउँदै गरेको भाइरल तस्बिर वास्तविक होइन,1,Fabricated,"Balendra Shah, Balen, Alcohol, AI Generated","Politics, Election",19/03/2026,ne,https://nepalfactcheck.org/2026/02/balen-ai-viral-photo/,बालेनले मदिरा पिउँदै गरेको भाइरल फोटो सही होइन
NFC_balen-ai-viral-photo,https://nepalfactcheck.org/wp-content/uploads/2026/02/Balen-Shah_FACT_CHECK-DESIGN-300x169.png,बलेन शाहले मदिरा सेवन गरेको देखाएको भाइरल तस्बिर एआईबाट बनेको हो र वास्तविक होइन ।,0,Pristine,"Balendra Shah, Balen, Alcohol, AI Generated","Politics, Election",19/03/2026,ne,https://nepalfactcheck.org/2026/02/balen-ai-viral-photo/,बालेनले मदिरा पिउँदै गरेको भाइरल फोटो सही होइन
NFC_samaa-thapas-facebook-post-on-public-holidays-for-elections-is-misleading,https://nepalfactcheck.org/wp-content/uploads/2026/03/journalist-sama-thapa-300x169.jpg,निर्वाचनका लागि ७ दिन बिदा र भारतमा शनिबार–आइतबार मात्रै मतदान हुने दाबी भ्रामक छन्,1,Fabricated,"Nepal Election, India Election, Public Holiday","Election, Government",19/03/2026,ne,https://nepalfactcheck.org/2026/03/samaa-thapas-facebook-post-on-public-holidays-for-elections-is-misleading/,चुनावका लागि ७ दिन विदा र भारतमा शनिबार–आइतबार मात्रै चुनाव हुने दावी भ्रामक
NFC_samaa-thapas-facebook-post-on-public-holidays-for-elections-is-misleading,https://nepalfactcheck.org/wp-content/uploads/2026/03/journalist-sama-thapa-300x169.jpg,नेपालमा चुनावका लागि ७ दिन बिदा हुने र भारतमा सप्ताहन्तमा मात्रै चुनाव हुने भाइरल दाबी भ्रामक छ ।,0,Pristine,"Nepal Election, India Election, Public Holiday","Election, Government",19/03/2026,ne,https://nepalfactcheck.org/2026/03/samaa-thapas-facebook-post-on-public-holidays-for-elections-is-misleading/,चुनावका लागि ७ दिन विदा र भारतमा शनिबार–आइतबार मात्रै चुनाव हुने दावी भ्रामक
NFC_claim-of-assault-and-khukuri-attack-on-vivek-thapaliya-found-to-be-false,https://nepalfactcheck.org/wp-content/uploads/2026/02/FACT_CHECK-DESIGN-6-2-300x169.png,विवेक थपलियामाथि खुकुरी प्रहार भएको छैन – भाइरल दाबी गलत,1,Fabricated,"Vivek Thapaliya, Khukuri Attack","Politics, Election",20/03/2026,ne,https://nepalfactcheck.org/2026/02/claim-of-assault-and-khukuri-attack-on-vivek-thapaliya-found-to-be-false/,"विवेक थपलियामाथि खुकुरी प्रहार भएको छैन, भाइरल दाबी मिथ्या"
NFC_claim-of-assault-and-khukuri-attack-on-vivek-thapaliya-found-to-be-false,https://nepalfactcheck.org/wp-content/uploads/2026/02/FACT_CHECK-DESIGN-6-2-300x169.png,विवेक थपलियामाथि खुकुरी प्रहार गरेको भाइरल दाबी गलत हो । त्यस्तो आक्रमण भएको छैन ।,0,Pristine,"Vivek Thapaliya, Khukuri Attack","Politics, Election",20/03/2026,ne,https://nepalfactcheck.org/2026/02/claim-of-assault-and-khukuri-attack-on-vivek-thapaliya-found-to-be-false/,"विवेक थपलियामाथि खुकुरी प्रहार भएको छैन, भाइरल दाबी मिथ्या"
NFC_misleading-image-falsely-claims-gagan-thapa-bowed-at-voters-feet-with-money,https://nepalfactcheck.org/wp-content/uploads/2026/03/gagan-thapa-fact-check-baner-1024x500-1-300x146.jpg,गगन थापाले मतदाताको खुट्टामा पैसा राखेर झुकेको भाइरल फोटो भ्रामक,1,Fabricated,"Gagan Thapa, Nepali Congress, Vote Buying","Politics, Election",20/03/2026,ne,https://nepalfactcheck.org/2026/03/misleading-image-falsely-claims-gagan-thapa-bowed-at-voters-feet-with-money/,गगन थापाले मतदाताको खुट्टामा पैसा राखेर ढोगेको दावीसहितको भाइरल फोटो यसकारण भ्रामक
NFC_misleading-image-falsely-claims-gagan-thapa-bowed-at-voters-feet-with-money,https://nepalfactcheck.org/wp-content/uploads/2026/03/gagan-thapa-fact-check-baner-1024x500-1-300x146.jpg,तथ्य/निश्कर्ष : भ्रामक सूचना। भाइरल फोटो गगन थापासँग सम्बन्धित छैन। उक्त फोटो २०७९ सालमा मेलम्ची नगरपालिका–१० का वडा अध्यक्ष उम्मेदवार अमृत खनालसँग सम्बन्धित पुरानो समाचारको हो। पुरानो फोटोलाई गलत सन्दर्भमा प्रस्तुत गरी भ्रम फैलाइएको हो।,0,Pristine,"Gagan Thapa, Nepali Congress, Vote Buying","Politics, Election",20/03/2026,ne,https://nepalfactcheck.org/2026/03/misleading-image-falsely-claims-gagan-thapa-bowed-at-voters-feet-with-money/,गगन थापाले मतदाताको खुट्टामा पैसा राखेर ढोगेको दावीसहितको भाइरल फोटो यसकारण भ्रामक
NFC_rabi-lamichhane-indian-ambassador-meeting-photo-misleading-election-claim,https://nepalfactcheck.org/wp-content/uploads/2026/02/FACT_CHECK-DESIGN-6-1-300x169.png,रवि लामिछाने र भारतीय राजदूत गोप्य भेटको भाइरल तस्बिर वास्तवमा २ वर्ष पुरानो शिष्टाचार भेट हो ।,1,Temporal_Mismatch,"Rabi Lamichhane, RSP, Indian Ambassador, India, Nepal","Politics, International",20/03/2026,ne,https://nepalfactcheck.org/2026/02/rabi-lamichhane-indian-ambassador-meeting-photo-misleading-election-claim/,रवि लामिछाने र भारतीय राजदूतको गोप्य भन्दै भाइरल फोटो वास्तवमा दुई वर्ष पुरानो शिष्टाचार
NFC_rabi-lamichhane-indian-ambassador-meeting-photo-misleading-election-claim,https://nepalfactcheck.org/wp-content/uploads/2026/02/FACT_CHECK-DESIGN-6-1-300x169.png,रवि लामिछाने र भारतीय राजदूतबीच गोप्य भेट भएको दाबी गर्ने भाइरल फोटो वास्तवमा दुई वर्ष पुरानो शिष्टाचार भेटको तस्बिर हो ।,0,Pristine,"Rabi Lamichhane, RSP, Indian Ambassador, India, Nepal","Politics, International",20/03/2026,ne,https://nepalfactcheck.org/2026/02/rabi-lamichhane-indian-ambassador-meeting-photo-misleading-election-claim/,रवि लामिछाने र भारतीय राजदूतको गोप्य भन्दै भाइरल फोटो वास्तवमा दुई वर्ष पुरानो शिष्टाचार
NFC_switzerland-sarco-suicide-pod-not-legally-approved,https://nepalfactcheck.org/wp-content/uploads/2026/02/sarco-pod-300x169.png,Viral post claim is not correct: Sarco Pod does not have legal approval,1,Fabricated,"Sarco Pod, Suicide Pod, Switzerland, Assisted Dying","International, Legal, Health",20/03/2026,ne-en,https://nepalfactcheck.org/2026/02/switzerland-sarco-suicide-pod-not-legally-approved/,भाइरल पोस्टको दावी सही होइन : सार्को पोड लाई कानुनी मान्यता छैन
